9860909,HX510617,11/17/2014 05:59:00 PM,052XX W CRYSTAL ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,2532,025,37,25,14,1140956,1907858,2014,11/24/2014 12:37:49 PM,41.903244585,-87.757683711,"(41.903244585; -87.757683711)"
9860933,HX510618,11/17/2014 05:53:00 PM,012XX W WASHINGTON BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1224,012,27,28,06,1168479,1900635,2014,11/24/2014 12:37:49 PM,41.882872875,-87.6567952,"(41.882872875; -87.6567952)"
9860970,HX510638,11/17/2014 05:50:00 PM,064XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0825,008,15,66,08B,1160780,1861671,2014,11/25/2014 12:37:16 PM,41.776114273,-87.686144084,"(41.776114273; -87.686144084)"
9861033,HX510620,11/17/2014 05:49:00 PM,103XX S CALUMET AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0512,005,9,49,14,1180444,1836554,2014,11/24/2014 12:37:49 PM,41.706761608,-87.614826463,"(41.706761608; -87.614826463)"
9861838,HX511435,11/17/2014 05:45:00 PM,012XX N LARRABEE ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,1822,018,27,8,06,1172073,1908299,2014,11/24/2014 12:37:49 PM,41.903824846,-87.643371681,"(41.903824846; -87.643371681)"
9860957,HX510755,11/17/2014 05:45:00 PM,013XX N LONG AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,2532,025,37,25,24,1140076,1908580,2014,11/24/2014 12:37:49 PM,41.905241996,-87.760898482,"(41.905241996; -87.760898482)"
9860887,HX510659,11/17/2014 05:45:00 PM,069XX S JUSTINE ST,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE PORCH/HALLWAY,false,true,0734,007,17,67,04A,1167170,1858427,2014,11/24/2014 12:37:49 PM,41.767077966,-87.662811484,"(41.767077966; -87.662811484)"
9860858,HX510619,11/17/2014 05:45:00 PM,045XX S ALBANY AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,0922,009,14,58,04A,1156417,1874574,2014,11/24/2014 12:37:49 PM,41.811610904,-87.70179115,"(41.811610904; -87.70179115)"
9860918,HX510633,11/17/2014 05:44:00 PM,0000X E 51ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,GROCERY FOOD STORE,false,false,0225,002,3,40,04A,1177691,1871190,2014,11/24/2014 12:37:49 PM,41.801869388,-87.623861877,"(41.801869388; -87.623861877)"
9860838,HX510625,11/17/2014 05:39:00 PM,002XX E 47TH ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,0215,002,3,38,06,1178787,1873959,2014,11/24/2014 12:37:49 PM,41.809442873,-87.619758135,"(41.809442873; -87.619758135)"
9860883,HX510594,11/17/2014 05:31:00 PM,047XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0224,002,3,38,08B,1178887,1873417,2014,11/24/2014 12:37:49 PM,41.807953299,-87.61940787,"(41.807953299; -87.61940787)"
9860888,HX510611,11/17/2014 05:30:00 PM,021XX S DRAKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1024,010,24,29,08B,1153113,1889656,2014,11/24/2014 12:37:49 PM,41.853063831,-87.71351102,"(41.853063831; -87.71351102)"
9862039,HX510629,11/17/2014 05:30:00 PM,047XX W IRVING PARK RD,2820,OTHER OFFENSE,TELEPHONE THREAT,DEPARTMENT STORE,false,false,1722,017,45,15,26,1143781,1926206,2014,11/24/2014 12:37:49 PM,41.95354082,-87.746845775,"(41.95354082; -87.746845775)"
9861068,HX510864,11/17/2014 05:30:00 PM,051XX W WAVELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1634,016,45,15,05,1141397,1924155,2014,11/24/2014 12:37:49 PM,41.947957122,-87.755660516,"(41.947957122; -87.755660516)"
9860910,HX510643,11/17/2014 05:25:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0833,008,13,65,06,1145766,1853739,2014,11/24/2014 12:37:49 PM,41.754644364,-87.741385133,"(41.754644364; -87.741385133)"
9860944,HX510624,11/17/2014 05:20:00 PM,022XX E 71ST ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,false,false,0331,003,5,43,06,1192539,1858396,2014,11/24/2014 12:37:49 PM,41.766412573,-87.569825932,"(41.766412573; -87.569825932)"
9863783,HX513472,11/17/2014 05:18:00 PM,076XX S THROOP ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0612,006,17,71,26,1169250,1853925,2014,11/24/2014 12:37:49 PM,41.754679142,-87.655317494,"(41.754679142; -87.655317494)"
9860927,HX510716,11/17/2014 05:15:00 PM,049XX S DREXEL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0223,002,4,39,14,1182984,1872294,2014,11/24/2014 12:37:49 PM,41.804777325,-87.604416231,"(41.804777325; -87.604416231)"
9863452,HX512937,11/17/2014 05:00:00 PM,048XX S TRIPP AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,false,false,0815,008,23,57,11,1148812,1871917,2014,11/24/2014 12:37:49 PM,41.80446968,-87.729754692,"(41.80446968; -87.729754692)"
9861483,HX511248,11/17/2014 05:00:00 PM,031XX W MADISON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1222,012,28,27,14,1155562,1899892,2014,11/24/2014 12:37:49 PM,41.881103643,-87.704247013,"(41.881103643; -87.704247013)"
9860872,HX510602,11/17/2014 05:00:00 PM,047XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0224,002,3,38,08B,1178887,1873417,2014,11/24/2014 12:37:49 PM,41.807953299,-87.61940787,"(41.807953299; -87.61940787)"
9862925,HX512530,11/17/2014 05:00:00 PM,079XX S MUSKEGON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0422,004,7,46,05,1196514,1852685,2014,11/24/2014 12:37:49 PM,41.750643438,-87.555445675,"(41.750643438; -87.555445675)"
9860994,HX510762,11/17/2014 05:00:00 PM,061XX S DREXEL AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,0313,003,20,42,08A,1183027,1864300,2014,11/24/2014 12:37:49 PM,41.782840112,-87.604507087,"(41.782840112; -87.604507087)"
9861938,HX511656,11/17/2014 05:00:00 PM,001XX E 75TH ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,false,false,0623,006,6,69,06,1178832,1855288,2014,11/24/2014 12:37:49 PM,41.758206779,-87.620161088,"(41.758206779; -87.620161088)"
9861390,HX511133,11/17/2014 05:00:00 PM,003XX S PULASKI RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,false,false,1132,011,28,26,11,1149733,1898352,2014,11/24/2014 12:37:49 PM,41.876992965,-87.72569093,"(41.876992965; -87.72569093)"
9860831,HX510578,11/17/2014 05:00:00 PM,094XX S FOREST AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0633,006,6,49,14,1179870,1842554,2014,11/24/2014 12:37:49 PM,41.723239511,-87.616745556,"(41.723239511; -87.616745556)"
9860864,HX510565,11/17/2014 05:00:00 PM,044XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0922,009,12,58,08B,1160149,1875016,2014,11/24/2014 12:37:49 PM,41.812747731,-87.6880901,"(41.812747731; -87.6880901)"
9861536,HX511242,11/17/2014 05:00:00 PM,0000X W 71ST ST,0460,BATTERY,SIMPLE,OTHER,false,false,0731,007,6,69,08B,1176988,1857950,2014,11/24/2014 12:37:49 PM,41.76555336,-87.626839001,"(41.76555336; -87.626839001)"
9863048,HX512832,11/17/2014 05:00:00 PM,022XX N MONTICELLO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2525,025,26,22,07,1151711,1914813,2014,11/24/2014 12:37:49 PM,41.922124906,-87.717994739,"(41.922124906; -87.717994739)"
9860848,HX510554,11/17/2014 04:55:00 PM,030XX W 26TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1033,010,12,30,06,1156290,1886547,2014,11/24/2014 12:37:49 PM,41.844468859,-87.701934217,"(41.844468859; -87.701934217)"
9860794,HX510559,11/17/2014 04:50:00 PM,061XX S JUSTINE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,false,false,0713,007,15,67,15,1167105,1863808,2014,11/24/2014 12:37:49 PM,41.78184551,-87.662895975,"(41.78184551; -87.662895975)"
9860917,HX510553,11/17/2014 04:50:00 PM,056XX N LINCOLN AVE,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,true,false,2011,020,40,2,08A,1157526,1937331,2014,11/24/2014 12:37:49 PM,41.983799181,-87.696013388,"(41.983799181; -87.696013388)"
9861858,HX511517,11/17/2014 04:45:00 PM,016XX W 77TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0611,006,17,71,14,1166628,1853608,2014,11/24/2014 12:37:49 PM,41.753865552,-87.664935385,"(41.753865552; -87.664935385)"
9860793,HX510523,11/17/2014 04:45:00 PM,034XX W 16TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1021,010,24,29,18,1153589,1891867,2014,11/24/2014 12:37:49 PM,41.859121628,-87.711705179,"(41.859121628; -87.711705179)"
9860833,HX510540,11/17/2014 04:39:00 PM,086XX S VINCENNES AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,false,false,0622,006,21,71,03,1172712,1847743,2014,11/24/2014 12:37:49 PM,41.737639358,-87.642812121,"(41.737639358; -87.642812121)"
9862037,HX510536,11/17/2014 04:33:00 PM,116XX S PRINCETON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0522,005,34,53,26,1176333,1827633,2014,11/24/2014 12:37:49 PM,41.682374209,-87.630147472,"(41.682374209; -87.630147472)"
9860825,HX510549,11/17/2014 04:30:00 PM,048XX N MAGNOLIA AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,false,false,2033,020,46,3,26,1167015,1932787,2014,11/24/2014 12:37:49 PM,41.971131256,-87.661245635,"(41.971131256; -87.661245635)"
9861037,HX510808,11/17/2014 04:30:00 PM,045XX W ADAMS ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE,false,false,1113,011,28,26,26,1146282,1898671,2014,11/24/2014 12:37:49 PM,41.877934684,-87.738353983,"(41.877934684; -87.738353983)"
9860823,HX510522,11/17/2014 04:29:00 PM,065XX S HALSTED ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,RESTAURANT,true,false,0723,007,20,68,11,1172137,1861413,2014,11/24/2014 12:37:49 PM,41.775164209,-87.644517763,"(41.775164209; -87.644517763)"
9861030,HX510543,11/17/2014 04:26:00 PM,086XX S BURNHAM AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,0423,004,7,46,26,1196280,1848112,2014,11/24/2014 12:37:49 PM,41.738100571,-87.556454433,"(41.738100571; -87.556454433)"
9860808,HX510539,11/17/2014 04:18:00 PM,018XX W 21ST PL,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,true,false,1234,012,25,31,15,1164564,1889734,2014,11/24/2014 12:37:49 PM,41.853043362,-87.671479814,"(41.853043362; -87.671479814)"
9861681,HX511269,11/17/2014 04:16:00 PM,035XX S KOSTNER AVE,0620,BURGLARY,UNLAWFUL ENTRY,WAREHOUSE,false,false,1031,010,22,30,05,1147244,1880726,2014,11/24/2014 12:37:49 PM,41.828672939,-87.735280626,"(41.828672939; -87.735280626)"
9860965,HX510518,11/17/2014 04:15:00 PM,112XX S ADA ST,0810,THEFT,OVER $500,PARK PROPERTY,false,false,2234,022,34,75,06,1169311,1829849,2014,11/24/2014 12:37:49 PM,41.688609683,-87.655788356,"(41.688609683; -87.655788356)"
9860756,HX510482,11/17/2014 04:15:00 PM,010XX N HARDING AVE,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1112,011,27,23,18,1149908,1906563,2014,11/24/2014 12:37:49 PM,41.899521425,-87.724834586,"(41.899521425; -87.724834586)"
9860941,HX510521,11/17/2014 04:10:00 PM,093XX S AVALON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0413,004,8,47,08B,1186212,1843175,2014,11/24/2014 12:37:49 PM,41.724796389,-87.593496069,"(41.724796389; -87.593496069)"
9860730,HX510461,11/17/2014 04:10:00 PM,052XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1522,015,29,25,18,1141383,1898787,2014,11/24/2014 12:37:49 PM,41.878344788,-87.756339288,"(41.878344788; -87.756339288)"
9860914,HX510483,11/17/2014 04:08:00 PM,051XX N FRANCISCO AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,2031,020,40,4,06,1156074,1933807,2014,11/24/2014 12:37:49 PM,41.974158668,-87.701449228,"(41.974158668; -87.701449228)"
9860842,HX510516,11/17/2014 04:05:00 PM,022XX W 107TH PL,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2212,022,19,75,08A,1163054,1833211,2014,11/24/2014 12:37:49 PM,41.697968368,-87.678601451,"(41.697968368; -87.678601451)"
9862030,HX511883,11/17/2014 04:00:00 PM,113XX S AVENUE G,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0433,004,10,52,05,1203170,1830456,2014,11/24/2014 12:37:49 PM,41.689477712,-87.531813951,"(41.689477712; -87.531813951)"
9870673,HX521024,11/17/2014 04:00:00 PM,016XX N TRIPP AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,false,true,2534,025,30,23,20,1147762,1910580,2014,11/27/2014 12:39:00 PM,41.910585984,-87.732613577,"(41.910585984; -87.732613577)"
9860861,HX510646,11/17/2014 04:00:00 PM,001XX W 79TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA BUS,true,false,0623,006,17,69,03,1176943,1852652,2014,11/27/2014 12:39:00 PM,41.751016051,-87.627163343,"(41.751016051; -87.627163343)"
9860772,HX510486,11/17/2014 04:00:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,0112,001,42,32,06,1176399,1900682,2014,11/24/2014 12:37:49 PM,41.882826833,-87.627711509,"(41.882826833; -87.627711509)"
9861463,HX511205,11/17/2014 04:00:00 PM,069XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0732,007,6,68,08B,1173206,1858815,2014,11/24/2014 12:37:49 PM,41.76801143,-87.640675663,"(41.76801143; -87.640675663)"
9861447,HX511201,11/17/2014 04:00:00 PM,008XX W BUENA AVE,0810,THEFT,OVER $500,RESIDENCE,false,false,1915,019,46,3,06,1169424,1928147,2014,11/24/2014 12:37:49 PM,41.958346752,-87.65252311,"(41.958346752; -87.65252311)"
9860791,HX510456,11/17/2014 04:00:00 PM,052XX W CONGRESS PKWY,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1522,015,29,25,08A,1141254,1897214,2014,11/24/2014 12:37:49 PM,41.874030653,-87.756851748,"(41.874030653; -87.756851748)"
9861073,HX510841,11/17/2014 04:00:00 PM,003XX E 131ST PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0533,005,9,54,07,1180747,1818293,2014,11/24/2014 12:37:49 PM,41.656643848,-87.614274999,"(41.656643848; -87.614274999)"
9861001,HX510802,11/17/2014 04:00:00 PM,086XX S EMERALD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0622,006,21,71,03,1172702,1847738,2014,11/24/2014 12:37:49 PM,41.737625858,-87.642848905,"(41.737625858; -87.642848905)"
9863522,HX511224,11/17/2014 04:00:00 PM,085XX S CARPENTER ST,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,0613,006,21,71,07,1170775,1847927,2014,11/24/2014 12:37:49 PM,41.738186709,-87.64990341,"(41.738186709; -87.64990341)"
9861013,HX510494,11/17/2014 04:00:00 PM,073XX S COTTAGE GROVE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0323,003,6,69,03,1182785,1856720,2014,11/24/2014 12:37:49 PM,41.762045493,-87.605629469,"(41.762045493; -87.605629469)"
9860789,HX510515,11/17/2014 04:00:00 PM,019XX E 71ST ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,RESTAURANT,true,false,0332,003,5,43,24,1190253,1858348,2014,11/24/2014 12:37:49 PM,41.766336235,-87.578206368,"(41.766336235; -87.578206368)"
9860913,HX510692,11/17/2014 04:00:00 PM,018XX W 46TH ST,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,STREET,false,false,0924,009,20,61,26,1164674,1874221,2014,11/24/2014 12:37:49 PM,41.810471727,-87.671514736,"(41.810471727; -87.671514736)"
9861173,HX510983,11/17/2014 04:00:00 PM,054XX S HERMITAGE AVE,0810,THEFT,OVER $500,STREET,false,false,0932,009,16,61,06,1165649,1868489,2014,11/24/2014 12:37:49 PM,41.794721785,-87.66810126,"(41.794721785; -87.66810126)"
9860876,HX510479,11/17/2014 04:00:00 PM,009XX N SPRINGFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1112,011,27,23,08B,1150173,1906110,2014,11/24/2014 12:37:49 PM,41.898273185,-87.723873055,"(41.898273185; -87.723873055)"
9874469,HX514987,11/17/2014 04:00:00 PM,073XX N SHERIDAN RD,0820,THEFT,$500 AND UNDER,ALLEY,false,false,2423,024,49,1,06,1165985,1948601,2014,12/01/2014 12:41:33 PM,42.014547371,-87.664578929,"(42.014547371; -87.664578929)"
9860830,HX510613,11/17/2014 04:00:00 PM,052XX S SPRINGFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0822,008,23,62,14,1151304,1869360,2014,11/24/2014 12:37:49 PM,41.797404511,-87.720681905,"(41.797404511; -87.720681905)"
9862528,HX512256,11/17/2014 04:00:00 PM,019XX W WALNUT ST,0610,BURGLARY,FORCIBLE ENTRY,PARKING LOT/GARAGE(NON.RESID.),false,false,1223,012,27,28,05,1163174,1901647,2014,11/24/2014 12:37:49 PM,41.885762995,-87.67624687,"(41.885762995; -87.67624687)"
9860733,HX510448,11/17/2014 03:55:00 PM,069XX S WOOD ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,true,false,0735,007,17,67,24,1165582,1858829,2014,11/24/2014 12:37:49 PM,41.768214932,-87.668620779,"(41.768214932; -87.668620779)"
9860768,HX510468,11/17/2014 03:55:00 PM,008XX W 76TH ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,true,false,0621,006,17,71,18,1172189,1854505,2014,11/24/2014 12:37:49 PM,41.756206671,-87.644529931,"(41.756206671; -87.644529931)"
9861652,HX511368,11/17/2014 03:51:00 PM,062XX W BRYN MAWR AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,false,1622,016,45,10,26,1133280,1936874,2014,11/24/2014 12:37:49 PM,41.983005562,-87.785198182,"(41.983005562; -87.785198182)"
9860810,HX510442,11/17/2014 03:50:00 PM,011XX W LAWRENCE AVE,0460,BATTERY,SIMPLE,SIDEWALK,true,false,1914,019,48,3,08B,1167643,1931989,2014,11/24/2014 12:37:49 PM,41.968927976,-87.658959522,"(41.968927976; -87.658959522)"
9860740,HX510449,11/17/2014 03:50:00 PM,001XX N LAPORTE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,true,false,1532,015,28,25,18,1143387,1900833,2014,11/24/2014 12:37:49 PM,41.883922056,-87.748929789,"(41.883922056; -87.748929789)"
9860835,HX510567,11/17/2014 03:46:00 PM,047XX N BERNARD ST,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,false,1723,017,33,14,26,1152563,1931467,2014,11/24/2014 12:37:49 PM,41.967807902,-87.714422386,"(41.967807902; -87.714422386)"
9863046,HX512745,11/17/2014 03:45:00 PM,046XX N RACINE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,NURSING HOME/RETIREMENT HOME,false,false,1913,019,46,3,17,1167507,1930942,2014,11/24/2014 12:37:49 PM,41.96605791,-87.659489867,"(41.96605791; -87.659489867)"
9860840,HX510593,11/17/2014 03:45:00 PM,085XX S WOOD ST,0460,BATTERY,SIMPLE,"SCHOOL; PUBLIC; BUILDING",false,false,0614,006,18,71,08B,1165790,1848251,2014,11/24/2014 12:37:49 PM,41.739182994,-87.668158135,"(41.739182994; -87.668158135)"
9861573,HX511342,11/17/2014 03:45:00 PM,071XX S WOLCOTT AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,false,true,0735,007,17,67,26,1164967,1857142,2014,11/24/2014 12:37:49 PM,41.763598593,-87.670922674,"(41.763598593; -87.670922674)"
9861058,HX510457,11/17/2014 03:40:00 PM,079XX S EXCHANGE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0422,004,7,46,04B,1197166,1853086,2014,11/24/2014 12:37:49 PM,41.75172761,-87.553043166,"(41.75172761; -87.553043166)"
9860778,HX510446,11/17/2014 03:37:00 PM,007XX N LEAMINGTON AVE,0560,ASSAULT,SIMPLE,APARTMENT,true,true,1531,015,28,25,08A,1141842,1904678,2014,11/24/2014 12:37:49 PM,41.894501934,-87.754508015,"(41.894501934; -87.754508015)"
9860844,HX510475,11/17/2014 03:35:00 PM,096XX S WOODLAWN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,false,true,0511,005,8,50,26,1185862,1841120,2014,11/24/2014 12:37:49 PM,41.719165484,-87.594842677,"(41.719165484; -87.594842677)"
9860760,HX510429,11/17/2014 03:30:00 PM,030XX S HALSTED ST,0820,THEFT,$500 AND UNDER,OTHER,false,false,0913,009,11,60,06,1171418,1884918,2014,11/24/2014 12:37:49 PM,41.839680129,-87.646464877,"(41.839680129; -87.646464877)"
9861410,HX510441,11/17/2014 03:30:00 PM,022XX W 107TH PL,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,true,false,2212,022,19,75,26,1163054,1833211,2014,11/24/2014 12:37:49 PM,41.697968368,-87.678601451,"(41.697968368; -87.678601451)"
9861925,HX510680,11/17/2014 03:30:00 PM,009XX N ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1213,012,1,24,08B,1165513,1906501,2014,11/24/2014 12:37:49 PM,41.899033264,-87.667519286,"(41.899033264; -87.667519286)"
9861120,HX510908,11/17/2014 03:30:00 PM,057XX N TALMAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2011,020,40,2,05,1157672,1938078,2014,11/24/2014 12:37:49 PM,41.985846001,-87.695455962,"(41.985846001; -87.695455962)"
9860878,HX510678,11/17/2014 03:30:00 PM,032XX W CARMEN AVE,0810,THEFT,OVER $500,"SCHOOL; PRIVATE; BUILDING",false,false,1713,017,39,14,06,1154049,1933663,2014,11/24/2014 12:37:49 PM,41.973804269,-87.708899611,"(41.973804269; -87.708899611)"
9860856,HX510454,11/17/2014 03:30:00 PM,036XX W IRVING PARK RD,0460,BATTERY,SIMPLE,STREET,false,false,1732,017,33,16,08B,1151497,1926299,2014,11/24/2014 12:37:49 PM,41.953647618,-87.718478352,"(41.953647618; -87.718478352)"
9860890,HX510706,11/17/2014 03:30:00 PM,020XX W ESTES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,2424,024,49,1,26,1161543,1947423,2014,11/24/2014 12:37:49 PM,42.011408975,-87.680956743,"(42.011408975; -87.680956743)"
9860814,HX510595,11/17/2014 03:27:00 PM,006XX W ARMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,FIRE STATION,true,false,1813,018,43,7,26,1171874,1913514,2014,11/28/2014 12:39:01 PM,41.918139467,-87.643948686,"(41.918139467; -87.643948686)"
9860901,HX510610,11/17/2014 03:25:00 PM,056XX S LAFLIN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0713,007,16,67,14,1167259,1867367,2014,11/24/2014 12:37:49 PM,41.791608544,-87.662229525,"(41.791608544; -87.662229525)"
9862025,HX511551,11/17/2014 03:23:00 PM,011XX W WILSON AVE,1330,CRIMINAL TRESPASS,TO LAND,OTHER,false,false,1913,019,46,3,26,1167659,1930737,2014,11/24/2014 12:37:49 PM,41.965492101,-87.658936927,"(41.965492101; -87.658936927)"
9861660,HX511131,11/17/2014 03:20:00 PM,009XX N ASHLAND AVE,0460,BATTERY,SIMPLE,STREET,true,false,1213,012,1,24,08B,1165513,1906501,2014,11/24/2014 12:37:49 PM,41.899033264,-87.667519286,"(41.899033264; -87.667519286)"
9861521,HX511153,11/17/2014 03:20:00 PM,096XX S MICHIGAN AVE,0460,BATTERY,SIMPLE,"SCHOOL; PUBLIC; BUILDING",false,false,0511,005,6,49,08B,1178815,1840808,2014,11/24/2014 12:37:49 PM,41.718472295,-87.620662846,"(41.718472295; -87.620662846)"
9860775,HX510392,11/17/2014 03:15:00 PM,018XX W FULLERTON AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1931,019,32,7,06,1163592,1916015,2014,11/24/2014 12:37:49 PM,41.925181027,-87.674306535,"(41.925181027; -87.674306535)"
9861299,HX511055,11/17/2014 03:15:00 PM,060XX W WAVELAND AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1633,016,38,17,06,1135477,1924019,2014,11/24/2014 12:37:49 PM,41.94769135,-87.777424686,"(41.94769135; -87.777424686)"
9860952,HX510426,11/17/2014 03:09:00 PM,019XX E 79TH ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,ALLEY,false,false,0414,004,8,43,03,1190791,1853023,2014,11/28/2014 12:39:01 PM,41.751711011,-87.57640617,"(41.751711011; -87.57640617)"
9860735,HX510405,11/17/2014 03:05:00 PM,002XX W MADISON ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0122,001,2,32,06,1174697,1900307,2014,11/24/2014 12:37:49 PM,41.881836042,-87.633972472,"(41.881836042; -87.633972472)"
9861620,HX511143,11/17/2014 03:03:00 PM,056XX N NAGLE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1612,016,41,10,08B,1132551,1936907,2014,11/24/2014 12:37:49 PM,41.983108888,-87.787878567,"(41.983108888; -87.787878567)"
9861576,HX511297,11/17/2014 03:00:00 PM,064XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0314,003,5,42,07,1187948,1862522,2014,11/24/2014 12:37:49 PM,41.777845261,-87.586522057,"(41.777845261; -87.586522057)"
